type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:09:35;{"RSSI": -84, "SNR": 4, "TC": 25.87}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:09:50;{"RSSI": -83, "SNR": 5, "TC": 24.28}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:10:06;{"RSSI": -81, "SNR": 5, "TC": 28.62}
24;0000B827EB24A52C;20;4;-83;20;5;SF7BW500;2025-07-04 16:10:21;{"RSSI": -83, "SNR": 4, "TC": 22.48}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:10:36;{"RSSI": -81, "SNR": 5, "TC": 26.82}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:10:51;{"RSSI": -81, "SNR": 5, "TC": 27.59}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:11:07;{"RSSI": -81, "SNR": 5, "TC": 26.59}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:11:22;{"RSSI": -81, "SNR": 5, "TC": 25.81}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:11:37;{"RSSI": -81, "SNR": 5, "TC": 26.54}
24;0000B827EB24A52C;20;5;-80;20;5;SF7BW500;2025-07-04 16:11:53;{"RSSI": -80, "SNR": 5, "TC": 20.8}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:12:08;{"RSSI": -84, "SNR": 4, "TC": 27.28}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:12:23;{"RSSI": -83, "SNR": 5, "TC": 26.44}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:12:38;{"RSSI": -81, "SNR": 5, "TC": 22.95}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:12:54;{"RSSI": -83, "SNR": 5, "TC": 26.1}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:13:09;{"RSSI": -84, "SNR": 4, "TC": 20.22}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:13:24;{"RSSI": -83, "SNR": 5, "TC": 27.19}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:13:40;{"RSSI": -82, "SNR": 5, "TC": 20.3}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:13:55;{"RSSI": -84, "SNR": 4, "TC": 25.45}
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW500;2025-07-04 16:14:10;{"RSSI": -84, "SNR": 5, "TC": 24.7}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:14:25;{"RSSI": -82, "SNR": 5, "TC": 21.1}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:14:41;{"RSSI": -82, "SNR": 5, "TC": 22.63}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:14:56;{"RSSI": -83, "SNR": 5, "TC": 23.61}
24;0000B827EB24A52C;20;4;-83;20;5;SF7BW500;2025-07-04 16:15:11;{"RSSI": -83, "SNR": 4, "TC": 27.2}
24;0000B827EB24A52C;20;4;-86;20;5;SF7BW500;2025-07-04 16:15:27;{"RSSI": -86, "SNR": 4, "TC": 28.61}
24;0000B827EB24A52C;20;2;-88;20;5;SF7BW500;2025-07-04 16:15:42;{"RSSI": -88, "SNR": 2, "TC": 22.34}
24;0000B827EB24A52C;20;4;-85;20;5;SF7BW500;2025-07-04 16:15:57;{"RSSI": -85, "SNR": 4, "TC": 20.89}
24;0000B827EB24A52C;20;4;-85;20;5;SF7BW500;2025-07-04 16:16:12;{"RSSI": -85, "SNR": 4, "TC": 27.6}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:16:28;{"RSSI": -84, "SNR": 4, "TC": 28.28}
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW500;2025-07-04 16:16:43;{"RSSI": -85, "SNR": 5, "TC": 26.8}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:16:58;{"RSSI": -84, "SNR": 4, "TC": 23.68}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:17:13;{"RSSI": -82, "SNR": 5, "TC": 27.21}
24;0000B827EB24A52C;20;5;-81;20;5;SF7BW500;2025-07-04 16:17:29;{"RSSI": -81, "SNR": 5, "TC": 25.17}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:17:44;{"RSSI": -82, "SNR": 5, "TC": 26.63}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:17:59;{"RSSI": -83, "SNR": 5, "TC": 22.55}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:18:15;{"RSSI": -82, "SNR": 5, "TC": 23.4}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:18:30;{"RSSI": -84, "SNR": 4, "TC": 21.36}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:18:45;{"RSSI": -82, "SNR": 5, "TC": 28.28}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:19:00;{"RSSI": -82, "SNR": 5, "TC": 23.02}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:19:16;{"RSSI": -82, "SNR": 5, "TC": 21.15}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:19:48;{"RSSI": -84, "SNR": 4, "TC": 20.71}
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW500;2025-07-04 16:20:03;{"RSSI": -82, "SNR": 5, "TC": 28.22}
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW500;2025-07-04 16:20:19;{"RSSI": -83, "SNR": 5, "TC": 20.04}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:20:34;{"RSSI": -84, "SNR": 4, "TC": 21.32}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:20:49;{"RSSI": -84, "SNR": 4, "TC": 27.53}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:21:05;{"RSSI": -84, "SNR": 4, "TC": 28.25}
24;0000B827EB24A52C;20;4;-85;20;5;SF7BW500;2025-07-04 16:21:20;{"RSSI": -85, "SNR": 4, "TC": 21.53}
24;0000B827EB24A52C;20;4;-86;20;5;SF7BW500;2025-07-04 16:21:35;{"RSSI": -86, "SNR": 4, "TC": 23.32}
24;0000B827EB24A52C;20;4;-87;20;5;SF7BW500;2025-07-04 16:21:50;{"RSSI": -87, "SNR": 4, "TC": 26.38}
24;0000B827EB24A52C;20;4;-86;20;5;SF7BW500;2025-07-04 16:22:06;{"RSSI": -86, "SNR": 4, "TC": 27.57}
255;0000B827EB24A52C;0;0;0;21;5;SF12BW125;2025-07-04 16:22:13;{"RSSI": 0, "SNR": 0, "DEF": "MIN-SF7-BW500-T20-END"}
24;0000B827EB24A52C;20;3;-86;20;5;SF7BW500;2025-07-04 16:22:21;{"RSSI": -86, "SNR": 3, "TC": 21.6}
24;0000B827EB24A52C;20;4;-85;20;5;SF7BW500;2025-07-04 16:22:36;{"RSSI": -85, "SNR": 4, "TC": 26.29}
24;0000B827EB24A52C;20;4;-84;20;5;SF7BW500;2025-07-04 16:22:52;{"RSSI": -84, "SNR": 4, "TC": 27.97}
255;0000B827EB24A52C;0;0;0;23;5;SF12BW125;2025-07-04 16:25:01;{"RSSI": 0, "SNR": 0, "DEF": "MIN-SF7-BW125-T50-START"}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:25:10;{"RSSI": -83, "SNR": 6, "TC": 27.59}
24;0000B827EB24A52C;20;5;-82;50;5;SF7BW125;2025-07-04 16:25:26;{"RSSI": -82, "SNR": 5, "TC": 23.45}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:25:41;{"RSSI": -81, "SNR": 6, "TC": 25.27}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:25:56;{"RSSI": -86, "SNR": 6, "TC": 27.47}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:26:12;{"RSSI": -81, "SNR": 6, "TC": 28.7}
24;0000B827EB24A52C;20;6;-85;50;5;SF7BW125;2025-07-04 16:26:27;{"RSSI": -85, "SNR": 6, "TC": 25.92}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:26:43;{"RSSI": -86, "SNR": 6, "TC": 20.28}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:26:58;{"RSSI": -81, "SNR": 6, "TC": 24.43}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:27:13;{"RSSI": -82, "SNR": 6, "TC": 21.62}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:27:29;{"RSSI": -80, "SNR": 6, "TC": 24.71}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:27:44;{"RSSI": -81, "SNR": 6, "TC": 27.09}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:28:00;{"RSSI": -82, "SNR": 6, "TC": 27.86}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:28:15;{"RSSI": -82, "SNR": 6, "TC": 24.69}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:28:31;{"RSSI": -82, "SNR": 6, "TC": 21.56}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:28:46;{"RSSI": -83, "SNR": 6, "TC": 27.86}
24;0000B827EB24A52C;20;4;-89;50;5;SF7BW125;2025-07-04 16:29:01;{"RSSI": -89, "SNR": 4, "TC": 21.15}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:29:17;{"RSSI": -86, "SNR": 6, "TC": 25.54}
24;0000B827EB24A52C;20;4;-88;50;5;SF7BW125;2025-07-04 16:29:32;{"RSSI": -88, "SNR": 4, "TC": 22.14}
24;0000B827EB24A52C;20;3;-93;50;5;SF7BW125;2025-07-04 16:29:48;{"RSSI": -93, "SNR": 3, "TC": 22.65}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:30:03;{"RSSI": -83, "SNR": 6, "TC": 22.77}
24;0000B827EB24A52C;20;7;-82;50;5;SF7BW125;2025-07-04 16:30:18;{"RSSI": -82, "SNR": 7, "TC": 22.12}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:30:34;{"RSSI": -82, "SNR": 6, "TC": 26.3}
24;0000B827EB24A52C;20;5;-82;50;5;SF7BW125;2025-07-04 16:30:49;{"RSSI": -82, "SNR": 5, "TC": 28.62}
24;0000B827EB24A52C;20;7;-81;50;5;SF7BW125;2025-07-04 16:31:05;{"RSSI": -81, "SNR": 7, "TC": 27.23}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:31:20;{"RSSI": -81, "SNR": 6, "TC": 21.32}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:31:35;{"RSSI": -83, "SNR": 6, "TC": 25.27}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:31:51;{"RSSI": -80, "SNR": 6, "TC": 22.29}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:32:06;{"RSSI": -81, "SNR": 6, "TC": 21.44}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:32:22;{"RSSI": -81, "SNR": 6, "TC": 23.51}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:32:37;{"RSSI": -81, "SNR": 6, "TC": 25.79}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:32:53;{"RSSI": -81, "SNR": 6, "TC": 25.06}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:33:08;{"RSSI": -81, "SNR": 6, "TC": 28.0}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:33:23;{"RSSI": -81, "SNR": 6, "TC": 20.1}
24;0000B827EB24A52C;20;5;-87;50;5;SF7BW125;2025-07-04 16:33:39;{"RSSI": -87, "SNR": 5, "TC": 26.9}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:33:54;{"RSSI": -81, "SNR": 6, "TC": 21.25}
24;0000B827EB24A52C;20;5;-85;50;5;SF7BW125;2025-07-04 16:34:10;{"RSSI": -85, "SNR": 5, "TC": 20.29}
24;0000B827EB24A52C;20;4;-89;50;5;SF7BW125;2025-07-04 16:34:25;{"RSSI": -89, "SNR": 4, "TC": 22.53}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:34:40;{"RSSI": -86, "SNR": 6, "TC": 21.57}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:34:56;{"RSSI": -86, "SNR": 6, "TC": 27.62}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:35:11;{"RSSI": -82, "SNR": 6, "TC": 25.68}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:35:27;{"RSSI": -81, "SNR": 6, "TC": 24.26}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:35:42;{"RSSI": -82, "SNR": 6, "TC": 27.19}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:35:57;{"RSSI": -80, "SNR": 6, "TC": 24.04}
24;0000B827EB24A52C;20;7;-80;50;5;SF7BW125;2025-07-04 16:36:13;{"RSSI": -80, "SNR": 7, "TC": 23.92}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:36:28;{"RSSI": -79, "SNR": 6, "TC": 22.7}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:36:44;{"RSSI": -79, "SNR": 6, "TC": 26.62}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:36:59;{"RSSI": -80, "SNR": 6, "TC": 28.17}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:37:14;{"RSSI": -79, "SNR": 6, "TC": 24.12}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:37:30;{"RSSI": -80, "SNR": 6, "TC": 24.7}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:37:45;{"RSSI": -80, "SNR": 6, "TC": 26.35}
24;0000B827EB24A52C;20;6;-84;50;5;SF7BW125;2025-07-04 16:38:01;{"RSSI": -84, "SNR": 6, "TC": 21.87}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:38:16;{"RSSI": -82, "SNR": 6, "TC": 22.78}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:38:32;{"RSSI": -82, "SNR": 6, "TC": 26.22}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:38:47;{"RSSI": -83, "SNR": 6, "TC": 21.07}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:39:02;{"RSSI": -82, "SNR": 6, "TC": 20.26}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:39:18;{"RSSI": -83, "SNR": 6, "TC": 22.05}
24;0000B827EB24A52C;20;6;-85;50;5;SF7BW125;2025-07-04 16:39:33;{"RSSI": -85, "SNR": 6, "TC": 28.54}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:39:49;{"RSSI": -83, "SNR": 6, "TC": 22.76}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:40:04;{"RSSI": -81, "SNR": 6, "TC": 25.95}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:40:19;{"RSSI": -81, "SNR": 6, "TC": 26.63}
24;0000B827EB24A52C;20;5;-83;50;5;SF7BW125;2025-07-04 16:40:35;{"RSSI": -83, "SNR": 5, "TC": 25.15}
24;0000B827EB24A52C;20;6;-86;50;5;SF7BW125;2025-07-04 16:40:50;{"RSSI": -86, "SNR": 6, "TC": 21.9}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:41:06;{"RSSI": -83, "SNR": 6, "TC": 24.97}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:41:21;{"RSSI": -83, "SNR": 6, "TC": 28.47}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:41:36;{"RSSI": -83, "SNR": 6, "TC": 27.51}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:41:52;{"RSSI": -83, "SNR": 6, "TC": 25.77}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:42:07;{"RSSI": -83, "SNR": 6, "TC": 24.61}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:42:23;{"RSSI": -82, "SNR": 6, "TC": 27.28}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:42:38;{"RSSI": -82, "SNR": 6, "TC": 26.35}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:42:53;{"RSSI": -83, "SNR": 6, "TC": 25.07}
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 16:43:09;{"RSSI": -82, "SNR": 6, "TC": 21.79}
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 16:43:24;{"RSSI": -83, "SNR": 6, "TC": 25.22}
24;0000B827EB24A52C;20;3;-93;50;5;SF7BW125;2025-07-04 16:43:40;{"RSSI": -93, "SNR": 3, "TC": 23.92}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:43:55;{"RSSI": -80, "SNR": 6, "TC": 25.78}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:44:10;{"RSSI": -80, "SNR": 6, "TC": 27.95}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:44:26;{"RSSI": -81, "SNR": 6, "TC": 26.75}
24;0000B827EB24A52C;20;6;-81;50;5;SF7BW125;2025-07-04 16:44:41;{"RSSI": -81, "SNR": 6, "TC": 22.62}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:44:57;{"RSSI": -79, "SNR": 6, "TC": 25.19}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:45:12;{"RSSI": -79, "SNR": 6, "TC": 22.35}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:45:28;{"RSSI": -79, "SNR": 6, "TC": 25.68}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:45:43;{"RSSI": -80, "SNR": 6, "TC": 22.34}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:45:58;{"RSSI": -80, "SNR": 6, "TC": 27.78}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:46:14;{"RSSI": -79, "SNR": 6, "TC": 26.45}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:46:29;{"RSSI": -79, "SNR": 6, "TC": 22.75}
24;0000B827EB24A52C;20;6;-78;50;5;SF7BW125;2025-07-04 16:46:45;{"RSSI": -78, "SNR": 6, "TC": 26.87}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:47:00;{"RSSI": -79, "SNR": 6, "TC": 24.37}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:47:15;{"RSSI": -80, "SNR": 6, "TC": 21.34}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:47:31;{"RSSI": -79, "SNR": 6, "TC": 28.75}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:47:46;{"RSSI": -79, "SNR": 6, "TC": 20.54}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:48:02;{"RSSI": -80, "SNR": 6, "TC": 20.98}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:48:17;{"RSSI": -79, "SNR": 6, "TC": 22.93}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:48:32;{"RSSI": -79, "SNR": 6, "TC": 25.32}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:48:48;{"RSSI": -80, "SNR": 6, "TC": 24.46}
24;0000B827EB24A52C;20;5;-85;50;5;SF7BW125;2025-07-04 16:49:03;{"RSSI": -85, "SNR": 5, "TC": 28.29}
24;0000B827EB24A52C;20;6;-78;50;5;SF7BW125;2025-07-04 16:49:19;{"RSSI": -78, "SNR": 6, "TC": 21.64}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:49:34;{"RSSI": -79, "SNR": 6, "TC": 27.81}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:49:49;{"RSSI": -79, "SNR": 6, "TC": 23.13}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:50:05;{"RSSI": -79, "SNR": 6, "TC": 28.4}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:50:20;{"RSSI": -79, "SNR": 6, "TC": 21.9}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:50:36;{"RSSI": -79, "SNR": 6, "TC": 28.6}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:50:51;{"RSSI": -80, "SNR": 6, "TC": 27.12}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:51:07;{"RSSI": -79, "SNR": 6, "TC": 22.29}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:51:22;{"RSSI": -79, "SNR": 6, "TC": 28.0}
24;0000B827EB24A52C;20;6;-79;50;5;SF7BW125;2025-07-04 16:51:37;{"RSSI": -79, "SNR": 6, "TC": 21.67}
24;0000B827EB24A52C;20;6;-80;50;5;SF7BW125;2025-07-04 16:51:53;{"RSSI": -80, "SNR": 6, "TC": 24.87}
24;0000B827EB24A52C;20;7;-80;50;5;SF7BW125;2025-07-04 16:52:08;{"RSSI": -80, "SNR": 7, "TC": 26.86}
